"CRN","Subject","Course","Section","Title","Credits","MeetingType","Time","Days","Location","DateRange","ScheduleType","Instructors"
"10559","MATH","501","0","Analysis I","3.000","Class","12:40 pm - 1:30 pm","M","Fac. of Engin. and Nat. Sci. L058","Sep 28, 2026 - Dec 31, 2026","2nd del","Nihat Gökhan Göğüş (P)"
"10559","MATH","501","0","Analysis I","3.000","Class","9:40 am - 11:30 am","W","Fac. of Engin. and Nat. Sci. L065","Sep 28, 2026 - Dec 31, 2026","1st del","Nihat Gökhan Göğüş (P)"
"10560","MATH","511","0","Algebra I","3.000","Class","11:40 am - 1:30 pm","W","Fac. of Engin. and Nat. Sci. L027","Sep 28, 2026 - Dec 31, 2026","1st del","Ayesha Asloob Qureshi (P)"
"10560","MATH","511","0","Algebra I","3.000","Class","8:40 am - 9:30 am","R","Fac. of Engin. and Nat. Sci. L058","Sep 28, 2026 - Dec 31, 2026","2nd del","Ayesha Asloob Qureshi (P)"
"13553","MATH","524","0","Probability Theory","3.000","Class","9:40 am - 11:30 am","T","Fac. of Engin. and Nat. Sci. L067","Sep 28, 2026 - Dec 31, 2026","1st del","Turgay Bayraktar (P)"
"13553","MATH","524","0","Probability Theory","3.000","Class","9:40 am - 10:30 am","R","Fac. of Engin. and Nat. Sci. L067","Sep 28, 2026 - Dec 31, 2026","2nd del","Turgay Bayraktar (P)"
"13554","MATH","543","0","Elliptic Curves","3.000","Class","3:40 pm - 5:30 pm","M","Fac. of Engin. and Nat. Sci. L067","Sep 28, 2026 - Dec 31, 2026","1st del","Mohammad Sadek (P)"
"13554","MATH","543","0","Elliptic Curves","3.000","Class","12:40 pm - 1:30 pm","T","Fac. of Engin. and Nat. Sci. L065","Sep 28, 2026 - Dec 31, 2026","2nd del","Mohammad Sadek (P)"
"11336","MATH","551","0","Graduate Seminar 1","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Seminar","Ayesha Asloob Qureshi (P)"
"13552","MATH","555","0","Proofs from the Notebook","3.000","Class","1:40 pm - 2:30 pm","M","Fac. of Engin. and Nat. Sci. L045","Sep 28, 2026 - Dec 31, 2026","2nd del","Kağan Kurşungöz (P)"
"13552","MATH","555","0","Proofs from the Notebook","3.000","Class","12:40 pm - 2:30 pm","R","Fac.of Arts and Social Sci. 1010","Sep 28, 2026 - Dec 31, 2026","1st del","Kağan Kurşungöz (P)"
"10541","MATH","571","0","Introduction to Mathematical Analysis","3.000","Class","10:40 am - 12:30 pm","R","Fac. of Engin. and Nat. Sci. L045","Sep 28, 2026 - Dec 31, 2026","1st del","Dimitrios Papathanasıou (P)"
"10541","MATH","571","0","Introduction to Mathematical Analysis","3.000","Class","10:40 am - 11:30 am","F","Fac.of Arts and Social Sci. G062","Sep 28, 2026 - Dec 31, 2026","2nd del","Dimitrios Papathanasıou (P)"
"13225","MATH","571R","0","Introduction to Mathematical Analysis","0.000","Class","5:40 pm - 7:30 pm","T","Fac.of Arts and Social Sci. G062","Sep 28, 2026 - Dec 31, 2026","1st del","Dimitrios Papathanasıou (P)"
"12956","MATH","584","0","Mathematical Introduction to Quantum Algorithms and Post-Quantum Cryptography","3.000","Class","1:40 pm - 3:30 pm","T","Fac. of Engin. and Nat. Sci. L055","Sep 28, 2026 - Dec 31, 2026","1st del","Ferruh Özbudak (P)"
"12956","MATH","584","0","Mathematical Introduction to Quantum Algorithms and Post-Quantum Cryptography","3.000","Class","2:40 pm - 3:30 pm","W","Fac. of Engin. and Nat. Sci. G029","Sep 28, 2026 - Dec 31, 2026","2nd del","Ferruh Özbudak (P)"
"13246","MATH","590","02","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Dimitrios Papathanasıou (P)"
"11687","MATH","590","03","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Mohammad Sadek (P)"
"13247","MATH","590","04","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Ferruh Özbudak (P)"
"13248","MATH","590","05","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Nilay Duruk Mutlubaş (P)"
"13419","MATH","591","01","Directed Research","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Dimitrios Papathanasıou (P)"
"13420","MATH","591","02","Directed Research","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Mohammad Sadek (P)"
"11698","MATH","790","05","Ph.D. Dissertation","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Mohammad Sadek (P)"
"13421","MATH","791","01","Directed Research I","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Ayesha Asloob Qureshi (P)"
"13422","MATH","791","02","Directed Research I","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Mohammad Sadek (P)"
"10569","ME","301","0","Mechanical Systems I","3.000","Class","11:40 am - 1:30 pm","M","Fac.of Arts and Social Sci. G006","Sep 28, 2026 - Dec 31, 2026","1st del","Güllü Kızıltaş Şendur (P)"
"10569","ME","301","0","Mechanical Systems I","3.000","Class","8:40 am - 9:30 am","R","Fac. of Engin. and Nat. Sci. G035","Sep 28, 2026 - Dec 31, 2026","2nd del","Güllü Kızıltaş Şendur (P)"
"11145","ME","301R","A1","Mechanical Systems I - Recitation","0.000","Class","4:40 pm - 5:30 pm","R","Fac. of Engin. and Nat. Sci. L035","Sep 28, 2026 - Dec 31, 2026","1st del","Güllü Kızıltaş Şendur (P)"
"13619","ME","301R","A2","Mechanical Systems I - Recitation","0.000","Class","4:40 pm - 5:30 pm","R","Sabancı Business School G042","Sep 28, 2026 - Dec 31, 2026","1st del","Güllü Kızıltaş Şendur (P)"
"10570","ME","303","0","Control System Design","3.000","Class","8:40 am - 9:30 am","T","Fac.of Arts and Social Sci. G025","Sep 28, 2026 - Dec 31, 2026","1st del","Kemalettin Erbatur (P)"
"10570","ME","303","0","Control System Design","3.000","Class","8:40 am - 10:30 am","W","Fac. of Engin. and Nat. Sci. L063","Sep 28, 2026 - Dec 31, 2026","2nd del","Kemalettin Erbatur (P)"
"10572","ME","303R","A","Control System Design - Recitation","0.000","Class","5:40 pm - 7:30 pm","M","Fac. of Engin. and Nat. Sci. L001","Sep 28, 2026 - Dec 31, 2026","1st del","Kemalettin Erbatur (P)"
"10573","ME","303R","B","Control System Design - Recitation","0.000","Class","5:40 pm - 7:30 pm","R","Fac. of Engin. and Nat. Sci. L001","Sep 28, 2026 - Dec 31, 2026","1st del","Kemalettin Erbatur (P)"
"13033","ME","303R","C","Control System Design - Recitation","0.000","Class","9:40 am - 11:30 am","F","Fac. of Engin. and Nat. Sci. L001","Sep 28, 2026 - Dec 31, 2026","1st del","Kemalettin Erbatur (P)"
"12589","ME","307","0","Fluid Dynamics","3.000","Class","2:40 pm - 4:30 pm","M","Fac. of Engin. and Nat. Sci. L065","Sep 28, 2026 - Dec 31, 2026","1st del","Ali Koşar (P)"
"12589","ME","307","0","Fluid Dynamics","3.000","Class","12:40 pm - 1:30 pm","W","Fac. of Engin. and Nat. Sci. L048","Sep 28, 2026 - Dec 31, 2026","2nd del","Ali Koşar (P)"
"12590","ME","307R","0","Fluid Dynamics - Recitation","0.000","Class","4:40 pm - 6:30 pm","F","Fac. of Engin. and Nat. Sci. G029","Sep 28, 2026 - Dec 31, 2026","1st del","Ali Koşar (P)"
"10577","ME","308","0","Industrial Control","3.000","Class","9:40 am - 10:30 am","T","Fac. of Engin. and Nat. Sci. L058","Sep 28, 2026 - Dec 31, 2026","2nd del","Kemalettin Erbatur (P)"
"10577","ME","308","0","Industrial Control","3.000","Class","10:40 am - 12:30 pm","R","Fac. of Engin. and Nat. Sci. L067","Sep 28, 2026 - Dec 31, 2026","1st del","Kemalettin Erbatur (P)"
"10578","ME","308L","A","Industrial Control-Lab","0.000","Class","12:40 pm - 3:30 pm","T","Fac. of Engin. and Nat. Sci. L002","Sep 28, 2026 - Dec 31, 2026","1st del","Kemalettin Erbatur (P)"
"10579","ME","308L","B","Industrial Control-Lab","0.000","Class","12:40 pm - 3:30 pm","W","Fac. of Engin. and Nat. Sci. L002","Sep 28, 2026 - Dec 31, 2026","1st del","Kemalettin Erbatur (P)"
"10580","ME","308L","C","Industrial Control-Lab","0.000","Class","9:40 am - 12:30 pm","F","Fac. of Engin. and Nat. Sci. L002","Sep 28, 2026 - Dec 31, 2026","1st del","Kemalettin Erbatur (P)"
"10581","ME","308L","D","Industrial Control-Lab","0.000","Class","2:40 pm - 5:30 pm","R","Fac. of Engin. and Nat. Sci. L002","Sep 28, 2026 - Dec 31, 2026","1st del","Kemalettin Erbatur (P)"
"13555","ME","405","0","Mechanical Vibrations","3.000","Class","3:40 pm - 5:30 pm","T","Fac. of Engin. and Nat. Sci. 2019","Sep 28, 2026 - Dec 31, 2026","1st del","Bekir Bediz (P)"
"13555","ME","405","0","Mechanical Vibrations","3.000","Class","8:40 am - 9:30 am","W","Fac. of Engin. and Nat. Sci. 2019","Sep 28, 2026 - Dec 31, 2026","2nd del","Bekir Bediz (P)"
"10590","ME","408","0","Mechatronics System Design","3.000","Class","1:40 pm - 4:30 pm","R","Fac. of Engin. and Nat. Sci. L061","Sep 28, 2026 - Dec 31, 2026","1st del","Mehmet Mert Gülhan (P)"
"10594","ME","425","0","Autonomous Mobile Robotics","4.000","Class","12:40 pm - 2:30 pm","T","Fac. of Engin. and Nat. Sci. G029","Sep 28, 2026 - Dec 31, 2026","1st del","Mustafa Ünel (P)"
"10594","ME","425","0","Autonomous Mobile Robotics","4.000","Class","12:40 pm - 1:30 pm","R","Fac. of Engin. and Nat. Sci. G029","Sep 28, 2026 - Dec 31, 2026","2nd del","Mustafa Ünel (P)"
"10596","ME","425L","A","Autonomous Mobile Robotics Lab.","0.000","Class","2:40 pm - 4:30 pm","W","Fac. of Engin. and Nat. Sci. L001","Sep 28, 2026 - Dec 31, 2026","1st del","Mustafa Ünel (P)"
"10597","ME","425L","B","Autonomous Mobile Robotics Lab.","0.000","Class","10:40 am - 12:30 pm","W","Fac. of Engin. and Nat. Sci. L001","Sep 28, 2026 - Dec 31, 2026","1st del","Mustafa Ünel (P)"
"13557","ME","435","0","Scaling in Engineering Systems","3.000","Class","8:40 am - 11:30 am","M","Fac. of Engin. and Nat. Sci. G025","Sep 28, 2026 - Dec 31, 2026","1st del","Meltem Elitaş (P)"
"13556","ME","505","0","Mechanical Vibrations","3.000","Class","3:40 pm - 5:30 pm","T","Fac. of Engin. and Nat. Sci. 2019","Sep 28, 2026 - Dec 31, 2026","1st del","Bekir Bediz (P)"
"13556","ME","505","0","Mechanical Vibrations","3.000","Class","8:40 am - 9:30 am","W","Fac. of Engin. and Nat. Sci. 2019","Sep 28, 2026 - Dec 31, 2026","2nd del","Bekir Bediz (P)"
"10595","ME","525","0","Autonomous Mobile Robotics","3.000","Class","12:40 pm - 2:30 pm","T","Fac. of Engin. and Nat. Sci. G029","Sep 28, 2026 - Dec 31, 2026","1st del","Mustafa Ünel (P)"
"10595","ME","525","0","Autonomous Mobile Robotics","3.000","Class","12:40 pm - 1:30 pm","R","Fac. of Engin. and Nat. Sci. G029","Sep 28, 2026 - Dec 31, 2026","2nd del","Mustafa Ünel (P)"
"11165","ME","525L","0","Autonomous Mobile Robotics Lab.","0.000","Class","2:40 pm - 4:30 pm","R","Fac. of Engin. and Nat. Sci. L001","Sep 28, 2026 - Dec 31, 2026","1st del","Mustafa Ünel (P)"
"13558","ME","535","0","Scaling in Engineering Systems","3.000","Class","8:40 am - 11:30 am","M","Fac. of Engin. and Nat. Sci. G025","Sep 28, 2026 - Dec 31, 2026","1st del","Meltem Elitaş (P)"
"11330","ME","551","0","Graduate Seminar I","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Seminar","Güllü Kızıltaş Şendur (P)"
"11331","ME","552","0","Graduate Seminar II","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Seminar","Güllü Kızıltaş Şendur (P)"
"13559","ME","561","0","Advanced Fluid Mechanics","3.000","Class","8:40 am - 9:30 am","T","Fac. of Engin. and Nat. Sci. L048","Sep 28, 2026 - Dec 31, 2026","2nd del","Serhat Yeşilyurt (P)"
"13559","ME","561","0","Advanced Fluid Mechanics","3.000","Class","9:40 am - 11:30 am","W","Fac. of Engin. and Nat. Sci. L058","Sep 28, 2026 - Dec 31, 2026","1st del","Serhat Yeşilyurt (P)"
"12831","ME","590","01","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Bekir Bediz (P)"
"11700","ME","590","02","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Güllü Kızıltaş Şendur (P)"
"11701","ME","590","03","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","İbrahim Kürşat Şendur (P)"
"11711","ME","590","04","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Volkan Patoğlu (P)"
"11713","ME","590","05","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Melih Türkseven (P)"
"11704","ME","590","06","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Mustafa Ünel (P)"
"13441","ME","590","07","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Tuğçe Yüksel (P)"
"11717","ME","590","08","Master Thesis","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Morteza Ghorbani (P)"
"13423","ME","591","01","Directed Research","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Volkan Patoğlu (P)"
"13427","ME","591","02","Directed Research","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Korkut Kaan Tokgöz (P)"
"11719","ME","790","01","Ph.D.Dissertation","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Ali Koşar (P)"
"12848","ME","790","02","Ph.D.Dissertation","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Bekir Bediz (P)"
"12849","ME","790","03","Ph.D.Dissertation","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Erhan Budak (P)"
"12346","ME","790","04","Ph.D.Dissertation","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Güllü Kızıltaş Şendur (P)"
"11733","ME","790","05","Ph.D.Dissertation","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Yücel Saygın (P)"
"11724","ME","790","06","Ph.D.Dissertation","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Kemalettin Erbatur (P)"
"12852","ME","790","08","Ph.D.Dissertation","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","İbrahim Kürşat Şendur (P)"
"11729","ME","790","10","Ph.D.Dissertation","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Mustafa Ünel (P)"
"13250","ME","790","11","Ph.D.Dissertation","0.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Thesis","Murat Kaya Yapıcı (P)"
"13424","ME","791","0","Directed Research I","3.000","Class","","","","Sep 28, 2026 - Dec 31, 2026","Independent Study","Volkan Patoğlu (P)"
"10014","BIO","303","0","Genetics","4.000","Class","3:40 pm - 4:30 pm","M","Fac. of Engin. and Nat. Sci. L062","Sep 28, 2026 - Dec 31, 2026","2nd del","Duygu Kuzuoğlu Öztürk (P)"
"10014","BIO","303","0","Genetics","4.000","Class","8:40 am - 10:30 am","R","Fac. of Engin. and Nat. Sci. G015","Sep 28, 2026 - Dec 31, 2026","1st del","Duygu Kuzuoğlu Öztürk (P)"
"10016","BIO","303L","0","Genetics - Lab.","0.000","Class","2:40 pm - 5:30 pm","R","Fac. of Engin. and Nat. Sci. G049/G050","Sep 28, 2026 - Dec 31, 2026","1st del","Duygu Kuzuoğlu Öztürk (P)"
"10029","BIO","306","0","Microbiology","4.000","Class","12:40 pm - 2:30 pm","T","Fac. of Engin. and Nat. Sci. L035","Sep 28, 2026 - Dec 31, 2026","1st del","Alex Lyakhovich (P)"
"10029","BIO","306","0","Microbiology","4.000","Class","11:40 am - 12:30 pm","R","Fac. of Engin. and Nat. Sci. L065","Sep 28, 2026 - Dec 31, 2026","2nd del","Alex Lyakhovich (P)"
"10030","BIO","306L","0","Microbiology - Lab.","0.000","Class","12:40 pm - 4:30 pm","W","Fac. of Engin. and Nat. Sci. G049/G050","Sep 28, 2026 - Dec 31, 2026","1st del","Alex Lyakhovich (P)"
"11149","BIO","321","0","Biochemistry I","4.000","Class","8:40 am - 9:30 am","M","Fac. of Engin. and Nat. Sci. L048","Sep 28, 2026 - Dec 31, 2026","1st del","Hüveyda Başağa (P)"
"11149","BIO","321","0","Biochemistry I","4.000","Class","2:40 pm - 4:30 pm","W","Fac. of Engin. and Nat. Sci. G015","Sep 28, 2026 - Dec 31, 2026","2nd del","Hüveyda Başağa (P)"
"11150","BIO","321L","0","Biochemistry I - Lab","0.000","Class","4:40 pm - 7:30 pm","F","Fac. of Engin. and Nat. Sci. G049/G050","Sep 28, 2026 - Dec 31, 2026","1st del","Hüveyda Başağa (P)"
"12935","BIO","335","0","Experimental Techniques in Biology","3.000","Class","10:40 am - 12:30 pm","M","Fac. of Engin. and Nat. Sci. L058","Sep 28, 2026 - Dec 31, 2026","1st del","Ali Rıza Umut Şahin (P)"
"12935","BIO","335","0","Experimental Techniques in Biology","3.000","Class","4:40 pm - 5:30 pm","T","Fac. of Engin. and Nat. Sci. L065","Sep 28, 2026 - Dec 31, 2026","2nd del","Ali Rıza Umut Şahin (P)"
"12936","BIO","335L","0","Experimental Techniques in Biology Lab.","0.000","Class","8:40 am - 11:30 am","T","Fac. of Engin. and Nat. Sci. G049/G050","Sep 28, 2026 - Dec 31, 2026","1st del","Ali Rıza Umut Şahin (P)"
"10038","BIO","363","0","Ecology","3.000","Class","2:40 pm - 4:30 pm","T","Fac. of Engin. and Nat. Sci. L029","Sep 28, 2026 - Dec 31, 2026","1st del","Levent Öztürk (P)"
"10038","BIO","363","0","Ecology","3.000","Class","10:40 am - 11:30 am","R","Fac. of Engin. and Nat. Sci. L065","Sep 28, 2026 - Dec 31, 2026","2nd del","Levent Öztürk (P)"
"10039","BIO","407","0","Multicellular Organization","3.000","Class","3:40 pm - 5:30 pm","M","Fac. of Engin. and Nat. Sci. L029","Sep 28, 2026 - Dec 31, 2026","1st del","Özlem Kutlu (P)"
"10039","BIO","407","0","Multicellular Organization","3.000","Class","4:40 pm - 5:30 pm","T","Fac. of Engin. and Nat. Sci. L058","Sep 28, 2026 - Dec 31, 2026","2nd del","Özlem Kutlu (P)"
"12143","BIO","421","0","Tissue Engineering","3.000","Class","10:40 am - 11:30 am","M","Fac. of Engin. and Nat. Sci. L030","Sep 28, 2026 - Dec 31, 2026","1st del","Sibel Çetinel (P)"
"12143","BIO","421","0","Tissue Engineering","3.000","Class","9:40 am - 11:30 am","T","Fac. of Engin. and Nat. Sci. G025","Sep 28, 2026 - Dec 31, 2026","2nd del","Sibel Çetinel (P)"
"12146","BIO","421L","0","Tissue Engineering Lab.","0.000","Class","8:40 am - 11:30 am","R","Fac. of Engin. and Nat. Sci. G049/G050","Sep 28, 2026 - Dec 31, 2026","1st del","Sibel Çetinel (P)"
"10041","BIO","423","0","Neurobiology","3.000","Class","3:40 pm - 5:30 pm","W","Fac. of Engin. and Nat. Sci. G029","Sep 28, 2026 - Dec 31, 2026","1st del","Nur Mustafaoğlu Varol (P)"
"10041","BIO","423","0","Neurobiology","3.000","Class","9:40 am - 10:30 am","F","Fac.of Arts and Social Sci. G048","Sep 28, 2026 - Dec 31, 2026","2nd del","Nur Mustafaoğlu Varol (P)"
"10052","BIO","444","0","Bioengineering","3.000","Class","10:40 am - 11:30 am","W","Fac. of Engin. and Nat. Sci. L055","Sep 28, 2026 - Dec 31, 2026","2nd del","Nur Mustafaoğlu Varol (P)"
"10052","BIO","444","0","Bioengineering","3.000","Class","12:40 pm - 2:30 pm","R","Fac. of Engin. and Nat. Sci. L030","Sep 28, 2026 - Dec 31, 2026","1st del","Nur Mustafaoğlu Varol (P)"
"12144","BIO","521","0","Tissue Engineering","3.000","Class","10:40 am - 11:30 am","M","Fac. of Engin. and Nat. Sci. L030","Sep 28, 2026 - Dec 31, 2026","1st del","Sibel Çetinel (P)"
"12144","BIO","521","0","Tissue Engineering","3.000","Class","9:40 am - 11:30 am","T","Fac. of Engin. and Nat. Sci. G025","Sep 28, 2026 - Dec 31, 2026","2nd del","Sibel Çetinel (P)"
"12147","BIO","521L","0","Tissue Engineering Lab.","0.000","Class","8:40 am - 11:30 am","R","Fac. of Engin. and Nat. Sci. G049/G050","Sep 28, 2026 - Dec 31, 2026","1st del","Sibel Çetinel (P)"
"10043","BIO","523","0","Neurobiology","3.000","Class","3:40 pm - 5:30 pm","W","Fac. of Engin. and Nat. Sci. G029","Sep 28, 2026 - Dec 31, 2026","1st del","Nur Mustafaoğlu Varol (P)"
"10043","BIO","523","0","Neurobiology","3.000","Class","9:40 am - 10:30 am","F","Fac.of Arts and Social Sci. G048","Sep 28, 2026 - Dec 31, 2026","2nd del","Nur Mustafaoğlu Varol (P)"
"10053","BIO","544","0","Bioengineering","3.000","Class","10:40 am - 11:30 am","W","Fac. of Engin. and Nat. Sci. L055","Sep 28, 2026 - Dec 31, 2026","2nd del","Nur Mustafaoğlu Varol (P)"
"10053","BIO","544","0","Bioengineering","3.000","Class","12:40 pm - 2:30 pm","R","Fac. of Engin. and Nat. Sci. L030","Sep 28, 2026 - Dec 31, 2026","1st del","Nur Mustafaoğlu Varol (P)"
